Difference:   +0.000000 (+0.0%)
Winner:       equal

=== Trial 12 ===
Graph Info: Tasks: 14, Edges: 21, Ratio: 0.67
Upward Rank: 7.045785
Sum Rank:    7.081890
Difference:   +0.036105 (-0.5%)
Winner:       upward_rank

=== Trial 13 ===
Graph Info: Tasks:  4, Edges:  4, Ratio: 1.00
Upward Rank: 2.069416
Sum Rank:    2.069416
Difference:   +0.000000 (-0.0%)
Winner:       upward_rank

=== Trial 14 ===
Graph Info: Tasks:  8, Edges: 10, Ratio: 0.80
Upward Rank: 4.162633
Sum Rank:    4.162633
Difference:   +0.000000 (+0.0%)
Winner:       equal

=== Trial 15 ===
Graph Info: Tasks:  8, Edges: 10, Ratio: 0.80
Upward Rank: 5.879064
Sum Rank:    6.031072
Difference:   +0.152009 (-2.6%)
Winner:       upward_rank

=== Trial 16 ===
Graph Info: Tasks:  4, Edges:  4, Ratio: 1.00
Upward Rank: 1.102604
Sum Rank:    1.102604
Difference:   -0.000000 (+0.0%)
Winner:       sum_rank

=== Trial 17 ===
Graph Info: Tasks:  4, Edges:  4, Ratio: 1.00
Upward Rank: 3.610596
Sum Rank:    3.610596
Difference:   +0.000000 (+0.0%)
Winner:       equal

=== Trial 18 ===
Graph Info: Tasks:  5, Edges:  6, Ratio: 0.83
Upward Rank: 3.832513
Sum Rank:    3.832513
Difference:   +0.000000 (-0.0%)
Winner:       upward_rank

=== Trial 19 ===
Graph Info: Tasks: 14, Edges: 21, Ratio: 0.67
Upward Rank: 8.352246
Sum Rank:    9.563289
Difference:   +1.211043 (-14.5%)
Winner:       upward_rank

=== Trial 20 ===
Graph Info: Tasks:  5, Edges:  6, Ratio: 0.83
Upward Rank: 3.053533
Sum Rank:    3.571343
Difference:   +0.517810 (-17.0%)
Winner:       upward_rank

=== Trial 21 ===
Graph Info: Tasks:  4, Edges:  4, Ratio: 1.00
Upward Rank: 3.244009
Sum Rank:    3.244009
Difference:   +0.000000 (+0.0%)
Winner:       equal

=== Trial 22 ===
Graph Info: Tasks: 14, Edges: 21, Ratio: 0.67
Upward Rank: 4.702560
Sum Rank:    5.000562
Difference:   +0.298003 (-6.3%)
Winner:       upward_rank

=== Trial 23 ===
Graph Info: Tasks:  5, Edges:  6, Ratio: 0.83
Upward Rank: 2.436774
Sum Rank:    2.436774
Difference:   +0.000000 (+0.0%)
Winner:       equal

=== Trial 24 ===
Graph Info: Tasks:  4, Edges:  4, Ratio: 1.00
Upward Rank: 2.589690
Sum Rank:    2.589690
Difference:   +0.000000 (+0.0%)
Winner:       equal

=== Trial 25 ===
Graph Info: Tasks:  8, Edges: 10, Ratio: 0.80
Upward Rank: 3.555980
Sum Rank:    3.749438
Difference:   +0.193458 (-5.4%)
Winner:       upward_rank

=== Trial 26 ===
Graph Info: Tasks: 14, Edges: 21, Ratio: 0.67
Upward Rank: 4.376620
Sum Rank:    4.676414
Difference:   +0.299794 (-6.8%)
Winner:       upward_rank

=== Trial 27 ===
Graph Info: Tasks:  8, Edges: 10, Ratio: 0.80
Upward Rank: 4.392592
Sum Rank:    4.608011
Difference:   +0.215419 (-4.9%)
Winner:       upward_rank

=== Trial 28 ===
Graph Info: Tasks:  4, Edges:  4, Ratio: 1.00
Upward Rank: 2.906335
Sum Rank:    2.906335
Difference:   +0.000000 (+0.0%)
Winner:       equal

=== Trial 29 ===
Graph Info: Tasks:  5, Edges:  6, Ratio: 0.83
Upward Rank: 3.231839
Sum Rank:    3.231839
Difference:   +0.000000 (+0.0%)
Winner:       equal

=== Trial 30 ===
Graph Info: Tasks:  5, Edges:  6, Ratio: 0.83
Upward Rank: 6.161492
Sum Rank:    5.741432
Difference:   -0.420061 (+6.8%)
Winner:       sum_rank

=== Trial 31 ===
Graph Info: Tasks: 14, Edges: 21, Ratio: 0.67
Upward Rank: 7.050663
Sum Rank:    7.699728
Difference:   +0.649065 (-9.2%)
Winner:       upward_rank

=== Trial 32 ===
Graph Info: Tasks:  5, Edges:  6, Ratio: 0.83
Upward Rank: 3.288481
Sum Rank:    2.959484
Difference:   -0.328997 (+10.0%)
Winner:       sum_rank

=== Trial 33 ===
Graph Info: Tasks:  8, Edges: 10, Ratio: 0.80
Upward Rank: 5.444317
Sum Rank:    5.240038
Difference:   -0.204279 (+3.8%)
Winner:       sum_rank

=== Trial 34 ===
Graph Info: Tasks:  4, Edges:  4, Ratio: 1.00
Upward Rank: 3.188449
Sum Rank:    3.188449
Difference:   +0.000000 (+0.0%)
Winner:       equal

=== Trial 35 ===
Graph Info: Tasks:  4, Edges:  4, Ratio: 1.00
Upward Rank: 5.280279
Sum Rank:    5.280279
Difference:   +0.000000 (+0.0%)
Winner:       equal

=== Trial 36 ===
Graph Info: Tasks: 14, Edges: 21, Ratio: 0.67
Upward Rank: 5.266349
Sum Rank:    5.700721
Difference:   +0.434372 (-8.2%)
Winner:       upward_rank

=== Trial 37 ===
Graph Info: Tasks:  5, Edges:  6, Ratio: 0.83
Upward Rank: 4.007966
Sum Rank:    4.480240
Difference:   +0.472274 (-11.8%)
Winner:       upward_rank

=== Trial 38 ===
Graph Info: Tasks:  8, Edges: 10, Ratio: 0.80
Upward Rank: 3.457352
Sum Rank:    3.457352
Difference:   -0.000000 (+0.0%)
Winner:       sum_rank

=== Trial 39 ===
Graph Info: Tasks:  8, Edges: 10, Ratio: 0.80
Upward Rank: 4.535992
Sum Rank:    4.535992
Difference:   +0.000000 (+0.0%)
Winner:       equal

=== Trial 40 ===
Graph Info: Tasks:  4, Edges:  4, Ratio: 1.00
Upward Rank: 3.389635
Sum Rank:    3.389635
Difference:   +0.000000 (+0.0%)
Winner:       equal

=== Trial 41 ===
Graph Info: Tasks: 14, Edges: 21, Ratio: 0.67
Upward Rank: 5.215182
Sum Rank:    6.010976
Difference:   +0.795794 (-15.3%)
Winner:       upward_rank

=== Trial 42 ===
Graph Info: Tasks:  8, Edges: 10, Ratio: 0.80
Upward Rank: 8.072867
Sum Rank:    8.072867
Difference:   +0.000000 (+0.0%)
Winner:       equal

=== Trial 43 ===
Graph Info: Tasks:  5, Edges:  6, Ratio: 0.83
Upward Rank: 3.800399
Sum Rank:    3.113355
Difference:   -0.687044 (+18.1%)
Winner:       sum_rank

=== Trial 44 ===
Graph Info: Tasks: 14, Edges: 21, Ratio: 0.67
Upward Rank: 4.678973
Sum Rank:    4.634668
Difference:   -0.044305 (+0.9%)
Winner:       sum_rank

=== Trial 45 ===
Graph Info: Tasks:  5, Edges:  6, Ratio: 0.83
Upward Rank: 2.378928
Sum Rank:    2.560825
Difference:   +0.181897 (-7.7%)
Winner:       upward_rank

=== Trial 46 ===
Graph Info: Tasks:  8, Edges: 10, Ratio: 0.80
Upward Rank: 2.732658
Sum Rank:    2.782919
Difference:   +0.050261 (-1.8%)
Winner:       upward_rank

=== Trial 47 ===
Graph Info: Tasks:  4, Edges:  4, Ratio: 1.00
Upward Rank: 2.374432
Sum Rank:    2.374432
Difference:   +0.000000 (+0.0%)
Winner:       equal

=== Trial 48 ===
Graph Info: Tasks:  4, Edges:  4, Ratio: 1.00
Upward Rank: 3.330886
Sum Rank:    3.330886
Difference:   +0.000000 (-0.0%)
Winner:       upward_rank

=== Trial 49 ===
Graph Info: Tasks:  5, Edges:  6, Ratio: 0.83
Upward Rank: 3.730835
Sum Rank:    4.360831
Difference:   +0.629995 (-16.9%)
Winner:       upward_rank

